criteria_id,competency_id,criteria_text,sort_order
05334f6c-58e4-43ac-b50e-d85825db47a2,f301cc5e-013c-4d6e-9b9c-d5a867c93d49,- A1: Communication systems - A2: Community-based information systems - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
90a78b16-85bb-4b04-8e6f-3bfbb7519603,f17c491a-2b3d-433c-bd3e-01df81dfe25f,Understanding the value of: Designing how to: Know how to use: Build:,1
591571f2-754d-41c0-960d-34bda26e6643,f17c491a-2b3d-433c-bd3e-01df81dfe25f,- Transmit or track prescription orders - Track individual's medication consumption - Report adverse drug effects,2
62efcbaf-04a5-4554-b04f-5d8783c7da7e,f17c491a-2b3d-433c-bd3e-01df81dfe25f,"Know how to use the systems for this purpose, for example:",3
f27a42c3-6de4-4406-a0e7-32b487348e63,f17c491a-2b3d-433c-bd3e-01df81dfe25f,- A8: Pharmacy information systems - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
1dec0d08-db0f-49c5-bf61-d0e8cd0b40c8,c93ad651-a4a0-40a7-b001-7f14f92db19b,Understanding the value of: Designing how to: Know how to use: Build:,1
12290aeb-7508-4d75-ba2f-0b3abe806651,c93ad651-a4a0-40a7-b001-7f14f92db19b,- Transmit person's diagnostic result to healthcare provider - Transmit and track diagnostic orders - Capture diagnostic results from digital devices - Track biological specimens,2
8879bb40-058a-4b5a-95e2-f68b0abc230c,c93ad651-a4a0-40a7-b001-7f14f92db19b,"Know how to use the systems for this purpose, for example:",3
4a64f6ab-dbdd-4b0f-a92f-e0e1b77b511d,c93ad651-a4a0-40a7-b001-7f14f92db19b,- A6: Laboratory information systems - B1: Blood bank information management systems - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
0ebe9e24-3e2d-42dc-9518-9ce3fcf68b6b,a55ab941-9687-4b06-8a7a-c26ee8c08b17,Understanding the value of: Designing how to: Know how to use: Build:,1
df8a6935-afd0-45dc-9f3c-1e8368f19b25,a55ab941-9687-4b06-8a7a-c26ee8c08b17,- Verify individual's health coverage and financing scheme membership - Receive payments from individuals,2
9b6999b0-1bf7-4c6d-9908-9fdc8132579f,a55ab941-9687-4b06-8a7a-c26ee8c08b17,"Know how to use the systems for this purpose, for example:",3
ab3b80ee-6f32-4781-8d0b-5efae2ea0f77,a55ab941-9687-4b06-8a7a-c26ee8c08b17,- B2: Health finance-related information systems - B7: Patient Administration systems - NEW: Mobile payment systems - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
e3785d64-4cf6-45db-854a-908cc549ff63,d6019ea1-70e3-4e5b-96b7-985d8a78df40,Understanding the value of: Designing how to: Knowing how to:,1
cabde9d0-d51f-4c93-890d-48fc49e6c3ee,d6019ea1-70e3-4e5b-96b7-985d8a78df40,- List health workforce cadres and related identification information - Monitor performance of healthcare provider(s) - Manage registration/certification of healthcare provider(s) - Record training credentials of healthcare provider(s) - Manage health workforce activities,2
acab2ec9-498d-4f97-adc1-0e960dcf6565,d6019ea1-70e3-4e5b-96b7-985d8a78df40,Know how to use the systems for this purpose:,3
156c1646-2cce-47b3-9dae-be6fceb99a91,d6019ea1-70e3-4e5b-96b7-985d8a78df40,- Communication systems - Human resource information systems - Learning and training systems - Health worker registry - Health Management Information systems (HMIS),4
71fbb5bd-c5be-4fad-83ad-2384efc15b87,b7584451-c435-47fa-8471-c466a4422d8e,Understanding the value of: Designing how to: Knowing how to:,1
69ed2c55-e9f1-42a8-ab3e-4c0fccfb439e,b7584451-c435-47fa-8471-c466a4422d8e,- Manage inventory and distribution of health commodities - Notify stock levels of health commodities - Monitor cold-chain sensitive commodities - Register licensed drugs and health commodities - Manage procurement of commodities - Report counterfeit or substandard drugs by persons,2
e265ebeb-62fa-432a-b1e5-6390b33da09e,b7584451-c435-47fa-8471-c466a4422d8e,Know how to use the systems for this purpose:,3
f137d5f1-28c4-448a-802b-0888ffd6361b,b7584451-c435-47fa-8471-c466a4422d8e,- Communication systems - Community-based information systems - Laboratory information systems - Pharmacy information systems - Logistics management information systems (LMIS) - Facility management information systems - (Health) Facility registries - Product catalogues - Analytics Systems - Data interchange and interoperability - Data warehouses - Geographic information systems (GIS) - Health Management Information systems (HMIS),4
7fb53d7f-e137-40ba-9dae-372a2b73d232,42f6e158-b879-45f5-aec2-6eb95c2b67b9,Understanding the value of: Designing how to: Knowing how to:,1
1d1fa9f3-fed7-4433-a0c7-2f9203ddc5e6,42f6e158-b879-45f5-aec2-6eb95c2b67b9,- Notification of public health events from point of diagnosis,2
21012e96-007e-4bef-a980-0598d775a5e0,42f6e158-b879-45f5-aec2-6eb95c2b67b9,Know how to use the systems for this purpose:,3
a5739812-1568-4892-81c6-dd08b331fe02,42f6e158-b879-45f5-aec2-6eb95c2b67b9,- Communication systems - Diagnostics information systems - Laboratory information systems - Health program monitoring systems - Terminology and classification systems - Analytics Systems - Data interchange and interoperability - Geographic information systems (GIS) - Health Management Information systems (HMIS) - Emergency preparedness and response systems - Public health and disease surveillance systems,4
35d85ea6-d220-4fed-bcaa-ae7d28d8134f,c8a9668b-4aa6-453b-a2aa-0f164e8fb1a2,Understanding the value of: Designing how to: Knowing how to:,1
46453452-165c-45b4-8ba1-9ea8dd90c964,c8a9668b-4aa6-453b-a2aa-0f164e8fb1a2,"- Notify, register and certify birth event - Notify, register and certify death event",2
fbc5c2b1-c79e-4698-bdda-e39c8bbce716,c8a9668b-4aa6-453b-a2aa-0f164e8fb1a2,Know how to use the systems for this purpose:,3
e83593c0-3b11-413d-b1f9-117588c37fe1,c8a9668b-4aa6-453b-a2aa-0f164e8fb1a2,- Census and population information systems - Civil registration and vital statistics (CRVS) systems - Identification registries and directories - Master patient index - Public Key directories - Data interchange and interoperability - Health Management Information systems (HMIS),4
fc8a79d2-e96a-4943-b064-d94cd7b234f7,81c53df1-85f1-4907-af95-06290fe59e93,Understanding the value of: Designing how to: Knowing how to:,1
9da2a31f-8c01-4e5f-93c8-472361ab40c4,81c53df1-85f1-4907-af95-06290fe59e93,"- Register and verify health coverage scheme membership of persons - Track and manage insurance billing and claims processes - Transmit and manage payments to health facilities - Transmit and manage routine payroll payment to healthcare provider(s) - Transmit or manage financial incentives to healthcare provider(s) - Manage and plan budget allocations, revenue and expenditures - Determine level of subsidies for health coverage schemes - Collect health insurance contributions",2
f7f03c4f-649d-4dd8-976b-1f865d930131,81c53df1-85f1-4907-af95-06290fe59e93,Know how to use the systems for this purpose:,3
c720c543-fa83-43bf-b933-3f4848b2d72c,81c53df1-85f1-4907-af95-06290fe59e93,- Health finance-related information systems --- Public financial management information systems --- Health coverage schemes information management systems --- Health insurance information system --- Claims management system --- Budget systems - Health worker registry - Terminology and classification systems - Analytics Systems - Data interchange and interoperability - Health Management Information systems (HMIS),4
f5ca9f06-5a62-4548-a422-609664d06b3a,4dae03ca-605a-4f9b-9807-4a8f974774b2,Understanding the value of: Designing how to: Knowing how to:,1
d10f5697-9390-48c0-b2b0-f492c2cb346f,4dae03ca-605a-4f9b-9807-4a8f974774b2,- Monitor status and maintenance of health equipment - Track regulation and licensing of medical equipment,2
7e52851e-cf15-4b5f-a169-f2b4cb594a69,4dae03ca-605a-4f9b-9807-4a8f974774b2,Know how to use the systems for this purpose:,3
286bde43-938d-4949-afa1-7690cda64034,4dae03ca-605a-4f9b-9807-4a8f974774b2,- Communication systems - Facility management information systems - (Health) Facility registries - Product catalogues - Terminology and classification systems - Analytics Systems - Geographic information systems (GIS) - Health Management Information systems (HMIS),4
a44cf503-4384-4a5a-84b9-ff7bfb878e60,40872704-a3c7-4dd6-a9e7-6cc687649303,Understanding the value of: Designing how to: Knowing how to:,1
adbdad85-2cdb-4604-b9f3-3cc88bee81ee,40872704-a3c7-4dd6-a9e7-6cc687649303,- List health facilities and related information - Assess health facilities,2
0f00101d-57f6-4411-8450-46e147b721db,40872704-a3c7-4dd6-a9e7-6cc687649303,Know how to use the systems for this purpose:,3
d1f2aedf-3f2c-4207-a902-2acfde4c8386,40872704-a3c7-4dd6-a9e7-6cc687649303,- Communication systems - Facility management information systems - (Health) Facility registries - Health worker registry - Terminology and classification systems - Analytics Systems - Geographic information systems (GIS) - Health Management Information systems (HMIS),4
459533fa-f45e-4145-a735-84e587f28d57,bd6cc6f9-a725-44c4-a2f4-8d70a3df80b3,Understanding the value of: Designing how to: Knowing how to:,1
a96b59c1-2d5f-40ea-a90d-18c3852d0809,bd6cc6f9-a725-44c4-a2f4-8d70a3df80b3,- Register and store current health certificate information - Retrieve and validate current health certificate information - Revoke and update health certificate,2
534d8012-f665-4c8b-9abc-9189c713ab6f,bd6cc6f9-a725-44c4-a2f4-8d70a3df80b3,Know how to use the systems for this purpose:,3
594eac86-baf5-4e15-a344-5bfc491dc8c5,bd6cc6f9-a725-44c4-a2f4-8d70a3df80b3,- Communication systems - Community-based information systems - Electronic medical record systems - Personal health records - Patient Administration systems - Census and population information systems - Civil registration and vital statistics (CRVS) systems - Identification registries and directories - Master patient index - Public Key directories - Terminology and classification systems - Analytics Systems - Data interchange and interoperability - Shared Health Record and Health Information Repository,4
9c77e3a5-b2cb-474e-8476-ad5569c48ca2,e41d6c03-fa61-4bca-b968-c1489f25391d,Understanding the value of: Designing how to: Know how to use: Build:,1
bee5ac50-d9ad-41a3-9e89-bedf1d5bc8c1,e41d6c03-fa61-4bca-b968-c1489f25391d,- Form creation for data acquisition - Data storage and aggregation - Data synthesis and visualizations - Automated analysis of data to generate new information or predictions on future events,2
965b1420-5c15-47c4-80ac-38c9d63b251d,e41d6c03-fa61-4bca-b968-c1489f25391d,"Know how to use the systems for this purpose, for example:",3
e792b8fb-38dd-43f7-a5d3-7b6000b5fda8,e41d6c03-fa61-4bca-b968-c1489f25391d,- C2: Civil registration and vital statistics (CRVS) systems - D1: Analytics Systems - D3: Data warehouses - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
d474d4a8-cd2e-4ae7-b962-d9f31de5b3b8,7a147870-4d90-4b84-8791-ed7e28ddd595,Understanding the value of: Designing how to: Know how to use: Build:,1
8c051af6-c27a-4584-a7b5-f2a50b400922,7a147870-4d90-4b84-8791-ed7e28ddd595,"- Parse unstructured data into structured data - Merge, de-duplicate and curate coded datasets or terminologies - Classify disease codes or cause of mortality",2
5eac33d6-4862-44d3-9568-c013389fc3e1,7a147870-4d90-4b84-8791-ed7e28ddd595,"Know how to use the systems for this purpose, for example:",3
84f8d946-6da6-4956-b5a1-f50ac6f6c17d,7a147870-4d90-4b84-8791-ed7e28ddd595,- C11: Terminology and classification systems - D3: Data warehouses - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
6cdea350-c9ff-4b47-a822-f684e2eb0326,658766c9-d0ef-4fd3-8cb5-ce16c2974a0d,Understanding the value of: Designing how to: Know how to use: Build:,1
b3310af4-faa0-4fe7-9458-96a22b1fba20,658766c9-d0ef-4fd3-8cb5-ce16c2974a0d,- Map location of health facilities/structures and households - Map location of health event - Map location of persons and settlements - Map location of healthcare provider(s) - Map health and health indicator data to geographic data,2
d306c17c-cc68-40e3-b5a1-260afeb80527,658766c9-d0ef-4fd3-8cb5-ce16c2974a0d,"Know how to use the systems for this purpose, for example:",3
2b9412f1-0e0f-4dcf-a70d-82d989bc2bf7,658766c9-d0ef-4fd3-8cb5-ce16c2974a0d,- D5: Geographic information systems (GIS) - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
05f628f6-1219-4d4d-b5ca-2c9c5507f56b,25676646-ce75-4600-a9b1-219d64414a18,Understanding the value of: Designing how to: Know how to use: Build:,1
97f20223-a359-45e1-866c-7778c43cf734,25676646-ce75-4600-a9b1-219d64414a18,- Point-to-point data integration - Standards-compliant interoperability - Message routing,2
cdfa212b-8ec6-470f-b8c6-b902c3e4b389,25676646-ce75-4600-a9b1-219d64414a18,"Know how to use the systems for this purpose, for example:",3
bfc1b237-be1d-4265-8fe4-141ec97e336e,25676646-ce75-4600-a9b1-219d64414a18,- D2: Data interchange and interoperability - NEW: Health information exchanges - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
bd842a62-0b33-4012-b76d-bea60bea26df,9c4f2753-d779-494e-af8b-a974c7e68c3e,Understanding the value of: Designing how to: Know how to use: Build:,1
87bc3354-8cf7-4a7c-b2f9-998d04beb45e,9c4f2753-d779-494e-af8b-a974c7e68c3e,- Authentication and authorisation - Data privacy protection - Data consent and provenance - Trust architecture,2
d207c340-5afd-4260-ac54-8b426b403598,9c4f2753-d779-494e-af8b-a974c7e68c3e,"Know how to use the systems for this purpose, for example:",3
7ce2705b-5487-4ee9-898e-40e456213256,9c4f2753-d779-494e-af8b-a974c7e68c3e,- C6: Identification registries and directories - C8: Master patient index - C10: Public Key directories - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
c8c736c3-014f-4b74-8d03-c43c0e4cf345,dfa81988-7292-4561-a56c-249157aa7c1b,Create and tailor existing standards for different use cases,1
6310f0c7-3c02-44ff-a443-155a93dccf31,dfa81988-7292-4561-a56c-249157aa7c1b,Ensure that data coding standards are inclusive and comprehensive.,2
f6618a54-15b4-4293-aaff-c9e586f4bf46,386675b8-6d71-4d58-aea4-a362708b870f,Create and use codebooks to understand data sets,1
8fe579e2-0eb9-4078-bbf7-5a7b629fe482,386675b8-6d71-4d58-aea4-a362708b870f,Create and use metadata to understand data sets,2
d072a3b2-e484-4eae-a071-179155713fa0,386675b8-6d71-4d58-aea4-a362708b870f,"Understand how data should be encoded for interoperability (HL7/FHIR, LOINC, SNOMED)",3
4859c4bf-eec0-4916-a00c-69e33117198f,386675b8-6d71-4d58-aea4-a362708b870f,Encode data so that it is interoperable,4
90f6e11d-43ac-4938-b28d-3ad83033d81c,386675b8-6d71-4d58-aea4-a362708b870f,Create standard schemas for databases,5
5ef2ddd3-4b50-4f25-9d1f-05bd57384ba4,386675b8-6d71-4d58-aea4-a362708b870f,Merge data across databases,6
009e1e0b-f02d-42e3-9642-9a92dfd032e4,c6085939-c0e9-4e1b-b7b8-b35c574f9363,Write data privacy frameworks for governments,1
503de3ed-7a8b-4088-98b1-be05fad30d97,c6085939-c0e9-4e1b-b7b8-b35c574f9363,Write data sharing policies and procedures,2
7db3adb3-aa0f-4fd5-a9ca-f0ea42f0b381,c6085939-c0e9-4e1b-b7b8-b35c574f9363,Write data privacy standards for specific data sets,3
d4d5ff9d-909a-4d9f-9aec-7c2c79fdd161,c6085939-c0e9-4e1b-b7b8-b35c574f9363,Develop policies to manage the risks of harm from data or information breaches,4
c8e288f1-d4d1-4c78-b2bc-59ccc1dc42e7,daecbb43-055e-4a1d-b2f3-8e21da82cd83,Implement data privacy frameworks,1
f3f98a39-22d6-4c4b-81e7-d991c69c863c,daecbb43-055e-4a1d-b2f3-8e21da82cd83,Implement data sharing policies and procedures,2
43bbd331-911c-47ec-b8dc-a084d560c01d,daecbb43-055e-4a1d-b2f3-8e21da82cd83,Implement cloud security standards to govern data in the system,3
eb207648-e4bf-4622-afe8-9685425f6a36,daecbb43-055e-4a1d-b2f3-8e21da82cd83,Ensure that data privacy is protected inside one system and when it is exchanged between systems.,4
eea9d240-b028-45e2-a58f-6d4ef7f73b3a,daecbb43-055e-4a1d-b2f3-8e21da82cd83,Partition data so that users can only see what's in their scope of work,5
6ee86bb8-847e-4846-98e4-14ed65457fe2,daecbb43-055e-4a1d-b2f3-8e21da82cd83,Protect data stored on physical servers,6
d421e5c7-3f8e-478a-a709-66f6a3b1228c,daecbb43-055e-4a1d-b2f3-8e21da82cd83,Make sure data is safe and protected,7
978c0153-440e-4caa-b140-a4f82d474ea8,daecbb43-055e-4a1d-b2f3-8e21da82cd83,Manage the risks of harm from data or information breaches,8
b9a4a2d3-d258-4fdc-a78f-93064cf23fe1,c21f588b-27ca-4f61-908d-bb8ba829e7a4,Determine data needs,1
7d547d2c-3e67-404a-aaa1-3bc29956fff2,c21f588b-27ca-4f61-908d-bb8ba829e7a4,Determine best approach to collect and analyse data,2
e2627078-a637-48bb-a4af-e80a5cd77f9b,c21f588b-27ca-4f61-908d-bb8ba829e7a4,Recommend data elements for a given context/situation,3
c5201743-c9c5-442f-a7b0-f1e706d0b839,3b281be3-b235-4efd-87b7-dde55e5cf924,Determine data needs,1
1ba2558c-7259-4f86-bcbe-b6c39f2f2109,3b281be3-b235-4efd-87b7-dde55e5cf924,Develop data collection strategy,2
20560a1c-1cb6-45cc-990d-e1d960cadb68,3b281be3-b235-4efd-87b7-dde55e5cf924,Document data collection flow/workflow,3
0c5d2da3-5912-448d-9729-f4a07dae6840,3b281be3-b235-4efd-87b7-dde55e5cf924,Understand threats to data integrity and validity,4
c7f18aeb-d6e4-4daf-ae3d-3d9c11841926,3b281be3-b235-4efd-87b7-dde55e5cf924,Recommend data elements needed,5
5ee82385-73c6-4c09-b946-26cd503db249,cc2a38eb-3224-4a05-9b72-b37fedd2333e,Manipulate raw data,1
71f45ab2-bb6b-4455-b85d-2e8bf59c7607,cc2a38eb-3224-4a05-9b72-b37fedd2333e,Assess data integrity,2
8c0d0947-522b-41b3-925b-1f1313ea9630,cc2a38eb-3224-4a05-9b72-b37fedd2333e,Document data processing flow/workflow,3
9e0fa13a-7756-4777-96fd-f11c058fb58e,cc2a38eb-3224-4a05-9b72-b37fedd2333e,Apply data extraction methodologies to report/content generation,4
46648227-4884-4b08-95a2-8846fb52cd84,b78d3bcd-ae83-44a2-a42c-1d0b615ab63b,Apply statistical and epidemiological methodologies to utilize data to support decision-making,1
e0702844-6d0f-4961-a3f0-5081dd2028fd,b78d3bcd-ae83-44a2-a42c-1d0b615ab63b,"Analyze and report data and statistics for the use of quality improvement, information governance and clinical management",2
e66fae4b-21fa-4373-abcf-4e336214adcc,b78d3bcd-ae83-44a2-a42c-1d0b615ab63b,Demonstrate an understanding of health statistics,3
9209968b-3035-4abf-9684-8d7eabe6b504,b78d3bcd-ae83-44a2-a42c-1d0b615ab63b,"Designs and executes approaches for identifying data quality issues and correction, including through the use of data visualization tools",4
434da435-0b01-488a-b2f1-ccce4efb1708,18e877aa-5bdb-4db0-966e-45340e515db9,Create visualizations and reports using best practices,1
031edb38-5694-4497-84e1-d9e079e43b0e,18e877aa-5bdb-4db0-966e-45340e515db9,Informatics,2
63e7822b-f4c2-4eda-9e94-72b59a5969d3,6a5604f5-ccd9-49fe-9227-72dbf2091402,"Create quarterly, annual, end of project, and periodic reports to inform donors on an activity's progress against indicators.",1
50ec0fcd-9186-4549-8b8a-9d0ef93a16f6,6a5604f5-ccd9-49fe-9227-72dbf2091402,Communicate the value of data to donors and speak to the indicators that donors care about.,2
45eb927b-932e-4b5d-b3bd-454852d3c6e3,6a5604f5-ccd9-49fe-9227-72dbf2091402,Use data to persuade donors to prioritize different issues.,3
ac4cf68c-f72f-4d70-887e-6bf4e0beb5b8,6a5604f5-ccd9-49fe-9227-72dbf2091402,Communicate to donors throughout the bid process to win funding.,4
38143c1b-f896-48be-8900-043ea061c6b4,6a5604f5-ccd9-49fe-9227-72dbf2091402,Answer questions and address concerns on the data and analysis they present.,5
abf90729-680f-49ee-adb0-013084d8e2e5,09ae7485-7680-4e15-a700-2cc7542c6835,"Create technical reports, dashboards, and emails sharing data with government stakeholders.",1
28cb441c-16ba-48bd-90fa-a6fac7513b75,09ae7485-7680-4e15-a700-2cc7542c6835,Work with government stakeholders to present data findings in dashboards and reports that can help them make decisions on where to invest scarce resources,2
11cb1ac7-927f-4547-ae36-6cf1e7fdf2b7,09ae7485-7680-4e15-a700-2cc7542c6835,Answer questions and address concerns on the data and analysis they present.,3
b552613e-3b31-4e07-b40c-b9229bb41cc8,09ae7485-7680-4e15-a700-2cc7542c6835,Use data to influence advocacy and policy,4
7cbe64ce-4ae6-4cb1-974e-e145a658a385,60f6aa55-e679-4848-ab83-6f56ce5ec36e,Create manuscripts and publications for peer review based on data findings and insights.,1
6832714e-ac9e-4812-846a-eca04148a49e,60f6aa55-e679-4848-ab83-6f56ce5ec36e,Answer questions and address concerns on the data and analysis they present.,2
9da7dd84-767b-45cd-a5ed-4e65fbf90d7f,213f34de-d320-471c-837f-59902828479b,Create publicly available analysis to communicate with people outside their organization about how decision are made using data.,1
bd0bb2bd-eb17-47c9-a761-fd16617b3d5a,213f34de-d320-471c-837f-59902828479b,Answer questions and address concerns on the data and analysis they present.,2
21d1ab5b-9637-4443-b281-b80c17dbc3ac,213f34de-d320-471c-837f-59902828479b,Communicate complex data findings in simple language.,3
72109094-12fd-4353-8a1e-710a1c152922,3018cbac-a447-402e-b8d5-9425de4b8b62,Demonstrates deep sector understanding including identifying issues that are amenable to change through data insights.,1
904b650e-c400-4413-bcda-cd267c7d193a,3018cbac-a447-402e-b8d5-9425de4b8b62,Design multi-staged data-driven solutions including collecting business requirements and determining if the issue is amenable to a data-driven solutions. .,2
a2ed6094-60d2-4d18-82df-094a2eecdf8c,3018cbac-a447-402e-b8d5-9425de4b8b62,Set data science/analytics goals and deliverables for complex projects and to identify key success metric.,3
731c8a40-cbe7-45d0-a8c9-a1ee445b4fcc,3018cbac-a447-402e-b8d5-9425de4b8b62,Identifies the need for additional data and information,4
2fb38dcd-8b19-42c1-855f-31656ca92512,3018cbac-a447-402e-b8d5-9425de4b8b62,"Promotes access to data, information and evidence",5
2771fd80-8206-49ec-a11e-9d73f59c7946,3018cbac-a447-402e-b8d5-9425de4b8b62,"Seeks data, information and evidence from a range of sources",6
c7834ab5-d89e-4667-931b-4192609b0ce0,3018cbac-a447-402e-b8d5-9425de4b8b62,"Critically appraises the limitations, quality, relevance and significance of data, information and evidence",7
fe49a3bd-104b-46b2-aa48-506a3a16b72d,49840a6e-2d5a-4f15-a490-1f9859d1a064,Demonstrate ability to translate data insights into practice through development of guidelines and other key frameworks.,1
035ac0f6-9f2c-4f2e-a74b-f295ef18a14b,49840a6e-2d5a-4f15-a490-1f9859d1a064,Demonstrates effective translation of data findings and insights into policies,2
51c8d639-af86-458f-8bac-bbc4968e3a37,49840a6e-2d5a-4f15-a490-1f9859d1a064,Leads formulation and implementation of policy and strategy using data to guide the general direction.,3
dfd1923f-1538-4b33-b173-6c7d2fef84c1,49840a6e-2d5a-4f15-a490-1f9859d1a064,"Describe the impact of change management on processes, people, and systems",4
2036908d-fa0c-4903-841c-4221774e6475,49840a6e-2d5a-4f15-a490-1f9859d1a064,"Interpret concepts of change management theories, techniques and leadership",5
1537aa20-76ed-4ae4-b59c-3f51ea984ad9,5abd0e48-14cb-4c73-b8c2-6692bf9cf9a4,Maintain awareness of evidence-informed practice,1
fe5680bf-e272-4360-9e44-dfd77ca37c99,5abd0e48-14cb-4c73-b8c2-6692bf9cf9a4,Integrate current best available evidence into practice,2
ac3458f5-6a35-4c39-870b-020130ddd294,5abd0e48-14cb-4c73-b8c2-6692bf9cf9a4,Promote evidence-informed practice amongst colleagues,3
caee873f-9a31-492e-9d69-404e49046b09,5abd0e48-14cb-4c73-b8c2-6692bf9cf9a4,Participate in the generation and application of evidence,4
a2bfdf7d-0bb1-406d-b449-f3f6e30746bd,24c3b8ba-4cb4-47f8-8aa1-b98716c40253,Choose/select appropriate device for the intended task/use,1
3e078353-2c33-46b9-89f0-c1da5d6fa496,24c3b8ba-4cb4-47f8-8aa1-b98716c40253,Operate device according to manufacturer's specifications and instructions,2
93a82c5a-4556-4327-ab2f-4028aba18186,24c3b8ba-4cb4-47f8-8aa1-b98716c40253,Resolve routine technical challenges and problems (both individually and with others),3
539f2234-1107-420b-8589-bf17af446482,24c3b8ba-4cb4-47f8-8aa1-b98716c40253,Use technical knowledge to problem solve and achieve expected outputs,4
6610309f-0875-484a-baf5-2698de1dabe6,24c3b8ba-4cb4-47f8-8aa1-b98716c40253,Escalate non-routine technical challenges to tech support resources,5
2005262c-8688-4151-a742-8792d5d88688,a078626a-8892-4e43-81d9-0ea323aa8583,Identify technical challenge and/or problem,1
30c5b006-7777-4351-9203-725540a1a19f,a078626a-8892-4e43-81d9-0ea323aa8583,Clarify problem with user,2
1386632d-3934-432e-830c-d1edbf168b83,a078626a-8892-4e43-81d9-0ea323aa8583,Identify potential solution(s),3
42978229-6b93-40fa-b2cc-ad712d446f16,a078626a-8892-4e43-81d9-0ea323aa8583,Communicate solution to user and/or solve problem for end user,4
33b4f25f-625e-49f3-ba1f-07b90787c296,6e0e94c1-dcf3-4c4a-8913-4b0d07ae29b6,Develop digital identity(-ies),1
33925615-81d1-4d8f-a237-c94640f4d8ed,6e0e94c1-dcf3-4c4a-8913-4b0d07ae29b6,Promote and safeguard appropriate digital identity(-ies) that support a positive personal and organisational reputation,2
0be8f359-aa2e-4867-a1b4-ddfb0876ba3f,6e0e94c1-dcf3-4c4a-8913-4b0d07ae29b6,Follow policies and regulations related to digital identities,3
dc2bef7f-84a4-4da4-afbf-e5ff66e7bb66,6e0e94c1-dcf3-4c4a-8913-4b0d07ae29b6,"Recognise and act upon digital situations and events that might compromise personal, professional or organisational security",4
9efb592b-71b7-412c-9649-b725ea920327,46ca9b4e-5b5d-48e8-b1e8-487354cf8a11,"Recognise and act upon digital situations and events that might compromise personal, professional or organisational security",1
31f68478-fb1f-482c-8ce6-5a8af1bcec67,46ca9b4e-5b5d-48e8-b1e8-487354cf8a11,"Meet legal, ethical, cultural and security rules, requirements and expectations when working with personal, public, professional and/or confidential information, data and content",2
cdfe87e3-6c54-4775-a3d7-2e77561774e5,e005587d-bbe5-4020-819f-6164176367da,Use a wide range of digital technologies to communicate with people,1
57881e8a-d1fc-462d-a1f7-fb448258a93e,e005587d-bbe5-4020-819f-6164176367da,"Understand the different nature, purpose and function of different methods of digital communication, acting accordingly and appropriately.",2
58dbe004-ddce-4dca-9bb4-fcf55e22db7e,bd8fb825-1690-4b85-a38c-54a6025f5db6,Use digital technologies to communicate respectfully and appropriately with all people,1
2aa82528-b59e-422a-bb1c-f37d3381a9c5,bd8fb825-1690-4b85-a38c-54a6025f5db6,"Recognise one’s responsibility to not engage in or allow others to engage in inappropriate, irresponsible, offensive or harmful communication activities.",2
fdb97f9b-4ccb-4b16-8de6-be1799e16265,bd8fb825-1690-4b85-a38c-54a6025f5db6,"Champion ethical, positive, sensitive and appropriate attitudes and behaviours in communicating, collaborating and participating with anybody and everybody.",3
2418a4c5-8b43-40bb-a839-b8c89c0ea6d0,fa75f7ce-2f12-4f4a-9d8f-46c566db800a,Work collaboratively with others using digital technologies and tools to produce shared outcomes to meet shared goals.,1
fe035a59-84e7-4259-a2d6-8a0cba1e9f72,fa75f7ce-2f12-4f4a-9d8f-46c566db800a,Participate actively in and across digital networks,2
26874fdb-15a9-4f16-abd3-8f2272531ec9,dc1e3c4d-2ff2-4a01-84ba-cbb78fc7696d,Ability to identify the context and constraints in which content data are produced,1
36e25a0e-33cc-445d-b9d6-f1b10cdcd862,dc1e3c4d-2ff2-4a01-84ba-cbb78fc7696d,Able to determine when content and data are needed,2
0c5dd458-3110-480b-8784-feafd7da99c5,dc1e3c4d-2ff2-4a01-84ba-cbb78fc7696d,"Recognize source data value, types and formats",3
d035f0d5-d145-4aca-82cf-6308f9dff5de,dc1e3c4d-2ff2-4a01-84ba-cbb78fc7696d,Recognize how data can be represented visually,4
0770f32f-eb6a-4915-9dcd-e86e1aafdb27,e249f584-2c9f-4944-a4ff-c08b632ea8d5,Able to identify data sources,1
641e28b6-b79e-4cff-bd11-72c210d92a04,e249f584-2c9f-4944-a4ff-c08b632ea8d5,Able to create a survey or questionnaire,2
d77270e5-4077-4ece-8ecb-773c9f3c19e2,e249f584-2c9f-4944-a4ff-c08b632ea8d5,"Browse, search, compare and critically evaluate the credibility and reliability of sources of data, information and digital content.",3
b19e80b6-7cc1-40f0-b5f8-97cd487b7fbf,6f505dd8-ef43-47ae-ba4a-7d02695221c8,Ability to assess data and their sources,1
