criteria_id,competency_id,criteria_text,sort_order
5c26ff27-aece-4879-bc5e-e1f7f7d6dbc4,b33cf747-3f16-4e34-b286-5ba51b19d5fc,Register and verify health coverage scheme membership of persons,1
d6ac3357-332f-40cc-b0c2-ce807c1ff432,b33cf747-3f16-4e34-b286-5ba51b19d5fc,Track and manage insurance billing and claims processes,2
28961610-d49d-4a39-b228-edd2e999b8ed,b33cf747-3f16-4e34-b286-5ba51b19d5fc,Transmit and manage payments to health facilities,3
95e54c0b-ba17-42ff-b5f3-3929207e10d5,b33cf747-3f16-4e34-b286-5ba51b19d5fc,Transmit and manage routine payroll payment to healthcare provider(s),4
0226993d-038f-48bd-9ef7-6b3eb2403ab0,b33cf747-3f16-4e34-b286-5ba51b19d5fc,Transmit or manage financial incentives to healthcare provider(s),5
acc9e8d3-d4b1-4d67-bc61-db743b8e4ef1,b33cf747-3f16-4e34-b286-5ba51b19d5fc,"Manage and plan budget allocations, revenue and expenditures",6
a268ad5d-82e9-4e03-97be-c53e34528f86,b33cf747-3f16-4e34-b286-5ba51b19d5fc,Determine level of subsidies for health coverage schemes,7
29f1083d-b65e-4093-9957-07cedeb6b4a1,b33cf747-3f16-4e34-b286-5ba51b19d5fc,Collect health insurance contributions,8
b767b1a8-c479-415e-bbad-0e8a9a4426cb,3dd0d066-9377-4d8c-8e66-1ccc475e8b6f,Monitor status and maintenance of health equipment,1
c50ad5fa-4dfd-49e2-9bf3-8eb773881796,3dd0d066-9377-4d8c-8e66-1ccc475e8b6f,Track regulation and licensing of medical equipment,2
aa089af6-1121-4540-a8db-7a292a3abb93,3374deae-814c-4ecd-b155-26c18cf83e9e,List health facilities and related information,1
b7a4b2f0-eebc-4f4d-a656-ca2b1c4f3788,3374deae-814c-4ecd-b155-26c18cf83e9e,Assess health facilities,2
a1ca615d-9425-4ad3-9d69-f174ad18572b,6f0d3fb0-4cc7-4337-959c-339e688c7ec4,Register and store current health certificate information,1
e254d125-4920-4734-ba40-8136aad0a3a7,6f0d3fb0-4cc7-4337-959c-339e688c7ec4,Retrieve and validate current health certificate information,2
23120fa9-5cdb-465e-9f3c-396c10e8ec08,6f0d3fb0-4cc7-4337-959c-339e688c7ec4,Revoke and update health certificate,3
91cfc196-a2ec-4d37-9edd-34f49db4cc73,41648241-0178-4126-83a6-278493c0c4e3,Create form for data acquisition,1
1312dc90-9826-4da0-a401-c5458ce26c0b,41648241-0178-4126-83a6-278493c0c4e3,Use digital systems for data storage and aggregation,2
0d2859c0-ef10-4f5a-82af-5fadbb3d4622,41648241-0178-4126-83a6-278493c0c4e3,Use digital approaches for data synthesis and visualizations,3
63dba212-930f-4402-9243-7e5feb3775f0,41648241-0178-4126-83a6-278493c0c4e3,Use digital approaches to automate data analysis to generate new information or predictions on future events,4
b34abe1a-52ca-4db2-aa10-24a8f2a423aa,ab6ea3b1-4d63-44b5-af6e-df298d252b3d,Parse unstructured data into structured data,1
804cf6cf-f774-4d11-9f21-050c602b770d,ab6ea3b1-4d63-44b5-af6e-df298d252b3d,"Merge, de-duplicate and curate coded datasets or terminologies",2
6ec52811-985a-4d61-8aa5-091e361937a1,ab6ea3b1-4d63-44b5-af6e-df298d252b3d,Classify disease codes or cause of mortality,3
7ac47a17-cf49-489f-bbf0-abdd00be20fc,e5f9d5ce-5552-4734-9999-e69e50e00e0a,"Obtain and integrate multiple data sources spatially by combining health data with demographic, environmental, infrastructure, and socioeconomic datasets using geographic coordinates and administrative boundaries",1
121c1c65-3c11-46ad-b279-573716e9f6b0,e5f9d5ce-5552-4734-9999-e69e50e00e0a,"Conduct spatial pattern analysis to Identify disease clusters, hotspots, trends, and geographic relationships",2
7708f206-205e-4149-8abe-86135fc2029a,e5f9d5ce-5552-4734-9999-e69e50e00e0a,"Perform predictive spatial modeling, using environmental, demographic, and historical health data to forecast disease spread, outbreak risks, or health service demand patterns",3
5f8eba4c-2594-4f30-ac25-ec992c350bc7,e5f9d5ce-5552-4734-9999-e69e50e00e0a,"Optimize resource allocation using spatial analysis to determine optimal locations, such as for health facilities, vaccination campaigns, workforce deployment or mobile health services, based on population distribution, accessibility, and service coverage gaps",4
bb866c8f-71f7-42e5-a22a-17c218c9cbae,e5f9d5ce-5552-4734-9999-e69e50e00e0a,Create dynamic geospatial dashboards and visualizations by developing interactive maps and spatial displays that support decision-making for various stakeholder audiences,5
6d94d44a-ed83-4545-aa4c-9b331f84c9c1,e5f9d5ce-5552-4734-9999-e69e50e00e0a,"Execute spatial data quality assessment and management by validating, cleaning, and standardizing geospatial datasets, including address geocoding, coordinate system management, and spatial data accuracy verification",6
d2ba539f-e714-4a3d-b389-00186418046d,e5f9d5ce-5552-4734-9999-e69e50e00e0a,"Apply advanced spatial analytics for health intelligence, such as using buffer analysis, catchment area modeling, network analysis, and other spatial analysis techniques, to answer complex health planning questions",7
72cccfa8-9709-406c-bd48-5a2ad533a1af,e5f9d5ce-5552-4734-9999-e69e50e00e0a,Design and deploy field data collection systems that capture location-based information and integrate with broader geospatial analysis workflows,8
b5ba0170-f49d-4f80-aa94-2abc0b4f5479,e5f9d5ce-5552-4734-9999-e69e50e00e0a,"Digitize spatial information from qualitative sources, including community consultations and field reports, and integrate it into digital geographic datasets",9
a42a5a63-f9c1-4bce-a992-482110e6444d,b1ad1995-e0d6-49dc-ab0b-0b54648c3d19,Create Point-to-point data integration,1
0b7b0cbe-ab89-49e6-9e46-51c97252e625,b1ad1995-e0d6-49dc-ab0b-0b54648c3d19,Implement Standards-compliant interoperability,2
ec5ee2d9-0ea5-4c34-a27c-7f53e2def926,b1ad1995-e0d6-49dc-ab0b-0b54648c3d19,Enable Message routing,3
30b6eb70-9a87-4e1d-bdd4-dd9062e87e0b,fdd1851a-f3ec-486c-9af6-48af66205648,Implement Authentication and authorisation,1
2f2f4911-ce3d-44bd-a994-db77daf827f6,fdd1851a-f3ec-486c-9af6-48af66205648,Implement Data privacy protection,2
4bf33d19-3c06-4e7b-8e5f-247d13019dce,fdd1851a-f3ec-486c-9af6-48af66205648,Establish Data consent and provenance,3
827a1fca-541c-40a5-a3be-0081a142ca75,fdd1851a-f3ec-486c-9af6-48af66205648,Implement a Trust architecture,4
4a5fe819-bae7-474c-98fb-b2badc575647,2e1568ce-d596-40a3-ba0f-ff64146d6cda,Create and tailor existing standards for different use cases,1
b0bf8bfe-a089-45a3-b651-05afa61815fc,2e1568ce-d596-40a3-ba0f-ff64146d6cda,Ensure that data coding standards are inclusive and comprehensive.,2
7a9ba987-592d-43c2-801f-0485ecd89906,baf762ab-cece-4d3e-b4ba-9af3abb54f83,Create and use codebooks to understand data sets,1
2c489722-53be-4fc1-bb0f-a7e1dc80e334,baf762ab-cece-4d3e-b4ba-9af3abb54f83,Create and use metadata to understand data sets,2
8ab764d2-cf4d-45cb-b380-5fa08a199e10,baf762ab-cece-4d3e-b4ba-9af3abb54f83,"Understand how data should be encoded for interoperability (HL7/FHIR, LOINC, SNOMED)",3
15050ce4-bd52-40a7-ab06-dcfb3ad5eba1,baf762ab-cece-4d3e-b4ba-9af3abb54f83,Encode data so that it is interoperable,4
0f14898e-18fc-4c35-807e-f9baba7eca0f,baf762ab-cece-4d3e-b4ba-9af3abb54f83,Create standard schemas for databases,5
0185908f-a977-427a-af95-e5940f9ff2e4,baf762ab-cece-4d3e-b4ba-9af3abb54f83,Merge data across databases,6
1e09fbb2-25a7-40b2-9c19-f51147d9159a,9f4e90cc-2a4c-4198-a8b7-6187ce5dab83,Write data privacy frameworks for governments,1
af97e181-4cbe-4dbb-addf-1d8836759454,9f4e90cc-2a4c-4198-a8b7-6187ce5dab83,Write data sharing policies and procedures,2
1e694b8c-990c-40cf-a5f2-c7c3fa2ab0ee,9f4e90cc-2a4c-4198-a8b7-6187ce5dab83,Write data privacy standards for specific data sets,3
1f9fc063-f66b-420d-9583-092e93f06742,9f4e90cc-2a4c-4198-a8b7-6187ce5dab83,Develop policies to manage the risks of harm from data or information breaches,4
885d5edb-10ab-4646-8a35-0e6d31bf0da2,eda5e207-7d7a-4fd1-ba56-bf8a73eda0e9,Implement data privacy frameworks,1
b0707d1e-87ae-46cc-be7f-3c87b9e54257,eda5e207-7d7a-4fd1-ba56-bf8a73eda0e9,Implement data sharing policies and procedures,2
4ff18a94-521c-4cfd-bb35-897098a6993f,eda5e207-7d7a-4fd1-ba56-bf8a73eda0e9,Implement cloud security standards to govern data in the system,3
844647d7-0ab0-48d2-ba0b-6128160ce6da,eda5e207-7d7a-4fd1-ba56-bf8a73eda0e9,Ensure that data privacy is protected inside one system and when it is exchanged between systems.,4
9377e448-3fd6-490b-b36a-fe7d8c9d248b,eda5e207-7d7a-4fd1-ba56-bf8a73eda0e9,Partition data so that users can only see what's in their scope of work,5
842ca4a8-0cb3-4d42-9fdc-9e4c570d6837,eda5e207-7d7a-4fd1-ba56-bf8a73eda0e9,Protect data stored on physical servers,6
3cf3e103-2cf3-4de3-9b45-e4a9b232e03a,eda5e207-7d7a-4fd1-ba56-bf8a73eda0e9,Make sure data is safe and protected,7
8d7cd760-03d9-4288-ac3b-55cc0ac08376,eda5e207-7d7a-4fd1-ba56-bf8a73eda0e9,Manage the risks of harm from data or information breaches,8
c96ce198-99f1-43eb-9c29-48452ae06d9c,1c64d6c3-3f1e-4eef-b424-2eaa9d5019be,Identify and Clarify Needs: Detect missing key information in data requests and seek clarification as needed.,1
56a6c13a-ed3a-44f4-8cef-c19bfa439764,1c64d6c3-3f1e-4eef-b424-2eaa9d5019be,"Evaluate and Classify Data: Assess data quality, value, and risk using standardized categories, and identify application of ISO standards.",2
caa96d9e-607a-4c3f-9653-7080b6292fdd,1c64d6c3-3f1e-4eef-b424-2eaa9d5019be,"Plan for and Mitigate Risks: Draft basic to comprehensive data management plans, identify risks, and develop mitigation strategies.",3
8f6ac9e6-9301-477a-956f-3ac855cae579,1c64d6c3-3f1e-4eef-b424-2eaa9d5019be,"Design and Security: Design data collection tools, presentation techniques, and initiate security risk escalation when appropriate.",4
9e564286-e85a-4edc-81e6-29b30eab37d4,1c64d6c3-3f1e-4eef-b424-2eaa9d5019be,"Execute and Monitor: Set realistic goals and timelines, develop progress indicators, and adapt international indicators to national contexts.",5
65c6701e-3885-43ee-8b77-51cb221485b8,1c64d6c3-3f1e-4eef-b424-2eaa9d5019be,"Leadership and Foresight: Anticipate future data needs, advocate for data initiatives, identify necessary resources, critique existing plans, and resolve implementation challenges.",6
1639c10c-f9ae-4523-bfc6-d4051cd2354b,12b80304-57f9-4a47-85ec-3613addccf12,Select the most suitable data creation methods based on contextual pros and cons.,1
e2451f89-0327-4e44-93f7-ca536d46af7a,12b80304-57f9-4a47-85ec-3613addccf12,"Clearly define data elements, indicators, and components to minimize ambiguity and bias.",2
854be9a9-0dbe-44bb-bd39-f3dcd88c99ab,12b80304-57f9-4a47-85ec-3613addccf12,"Identify existing data sources, assessing their relevance and feasibility, and avoiding duplication.",3
97701d19-c3e3-4094-9895-ef1c991d0e04,12b80304-57f9-4a47-85ec-3613addccf12,"Map data needs, creating realistic timelines, and designing SMART indicators.",4
fc53d55a-4ed4-471c-81b4-fd5675eb07d2,12b80304-57f9-4a47-85ec-3613addccf12,"Produce clear SOPs, user manuals, and contingency plans to support consistent and reliable data creation.",5
e83c80c7-cd25-492a-8459-84a5fa158514,12b80304-57f9-4a47-85ec-3613addccf12,"Pilot and validate data collection tools and communicating how data creation supports decision-making, policy, and long-term monitoring.",6
8e2b244f-9c5f-4b79-96e5-5e8502e2a377,bab49b5b-82c8-44b5-abbe-0daa460aa3ee,"Accurately encode and enter data into digital tools, while validating sources and ensuring data relevance.",1
bd57c9a8-bf82-4410-bb97-c1ffecaff37e,bab49b5b-82c8-44b5-abbe-0daa460aa3ee,"Update, format, and merge data across systems; identify and address data gaps based on context and requirements.",2
d9facb89-75ca-4c8d-96fe-d88508626331,bab49b5b-82c8-44b5-abbe-0daa460aa3ee,"Implement data collection plans using cultural and subject-matter knowledge, and ensure alignment with data maintenance specifications.",3
01ed78af-4928-40a0-aad5-dcdd4e4ea1d7,bab49b5b-82c8-44b5-abbe-0daa460aa3ee,"Design coding systems, validation rules, SOPs, and user-friendly data collection tools for defined indicators.",4
7e63d880-c1d6-45e7-9472-dde61efb82ff,bab49b5b-82c8-44b5-abbe-0daa460aa3ee,"Train data collectors, adapting methods as needed, and oversee the launch and quality of data collection rounds.",5
ec082ded-8ee9-498e-8e35-d96603a14871,bab49b5b-82c8-44b5-abbe-0daa460aa3ee,"Lead field data collection, manage tools and teams, apply international standards, and ensure tools are tested, appropriate, and context-specific.",6
39693f90-5208-4f9a-a379-2ba9fc26c236,fdb5d69d-a1e5-474c-ad4d-eb4fc97a7b7e,Design and modify basic databases and maintenance plans aligned with given standards.,1
3a0119f6-512b-4145-957e-0fef4bfa5c52,fdb5d69d-a1e5-474c-ad4d-eb4fc97a7b7e,"Apply essential elements such as data ownership, retention, recovery, and legislative compliance under guidance.",2
aa9d831b-8de4-4d4d-bfb1-4252effdd874,fdb5d69d-a1e5-474c-ad4d-eb4fc97a7b7e,"Use database management tools and software to maintain and operate databases, including performing backups and recovery.",3
4f5a91ef-5656-4565-b8fa-c766ef440d70,fdb5d69d-a1e5-474c-ad4d-eb4fc97a7b7e,"Implement authentication, security models, and contingency plans to protect data and ensure continuity.",4
1b667e3e-3a09-49f2-9e9f-350e727fc205,fdb5d69d-a1e5-474c-ad4d-eb4fc97a7b7e,"Identify and resolve issues in the maintenance model, and escalating when necessary.",5
1dafb54a-5edf-49f2-a85e-5116f1e617db,fdb5d69d-a1e5-474c-ad4d-eb4fc97a7b7e,"Ensure databases meet institutional and international standards, enable interoperability, and draft robust data protection and cyber-attack preparedness policies.",6
4c48fb51-46f8-4921-b698-5e71f70a3446,47b02859-5650-46b7-a2d8-00ca72efddd3,"Perform timely and precise data entry using tools like Excel, Word, logbooks, and digital systems.",1
2429eedc-9c90-49f5-8677-78c221817b0b,47b02859-5650-46b7-a2d8-00ca72efddd3,"Identify and correct both random and systematic data errors, with the ability to escalate complex issues.",2
411d055b-addf-44a6-b0b9-b20592906693,47b02859-5650-46b7-a2d8-00ca72efddd3,"Manage the full data flow—from collection to digitization and integration into data management systems, including recovery of lost or corrupted data.",3
c84089e2-0fd6-4696-9d18-b7034ac0011b,47b02859-5650-46b7-a2d8-00ca72efddd3,"Create structured databases, handle specialized data types (e.g., GIS, network data), and apply data validation tools to prevent recurring issues.",4
094f5d45-990f-4fd8-b244-9d844bed9997,47b02859-5650-46b7-a2d8-00ca72efddd3,"Communicate data issues clearly, train junior staff, and design data entry systems that meet current and future needs while aligning with international standards.",5
c22bb0a2-b4e3-4d6a-98f3-eaf42d1854e2,138b2694-0743-457e-ad42-a7daf9a57be7,"Format datasets (e.g., line lists, pivot tables), highlight data, remove duplicates, and address errors, outliers, and implausible values.",1
a813bcde-8200-4b66-829b-0e0b3ab7e80f,138b2694-0743-457e-ad42-a7daf9a57be7,"Apply diagnostic filters and various techniques to identify and fix inconsistencies, such as formatting issues, typos, and irregular data types.",2
7f26d5a2-9004-4b3d-89d9-94e922a289f5,138b2694-0743-457e-ad42-a7daf9a57be7,"Use appropriate software tools (e.g., Excel, DHIS2) and functions (e.g., IF, VLOOKUP, INDEX) to execute systematic data cleaning processes.",3
7ede3d27-1411-42ae-bfff-1c4e0269c4e7,138b2694-0743-457e-ad42-a7daf9a57be7,"Synthesize and report resolved data quality issues, create and apply filters/screens, and develop cleaning rules when documentation is missing.",4
bf062819-d345-422c-a12f-5082057594be,138b2694-0743-457e-ad42-a7daf9a57be7,"Generate detailed cleaning reports, anonymize sensitive data, and distinguish between random and systematic errors to improve data quality and integrity.",5
2acad9d2-2de7-4276-9021-5636e0f06481,2a6ade60-bcc0-4c57-b908-060799242145,"Perform basic validation using predefined rules for common attributes (e.g., names, IDs, phone numbers) and key data quality characteristics (e.g., accuracy, completeness, consistency).",1
a525a953-d965-40c3-a85d-354fd16c3699,2a6ade60-bcc0-4c57-b908-060799242145,"Use diagnostic screens and comparisons to detect issues, set acceptable value ranges, and cross-check with original sources.",2
749415bd-4b38-4df7-b1bd-c2bb0daf798a,2a6ade60-bcc0-4c57-b908-060799242145,"Conduct validation based on comprehensive criteria (e.g., originality, attribution, legibility) and documenting findings using standard formats.",3
777bb48e-604f-4372-833f-a36563604ff8,2a6ade60-bcc0-4c57-b908-060799242145,"Identify and resolve both systematic and random errors, making informed decisions about data corrections following validation results.",4
ecce46d8-362f-473a-9503-80c50a4d36b2,2a6ade60-bcc0-4c57-b908-060799242145,"Automate and streamline validation workflows, incorporating ethical, health, and regulatory standards, and design programmatic checks using data dictionaries or validation logic.",5
73cf48fc-1457-4f20-9227-802f4def8501,546752bb-ab2d-4954-bf1e-b33ed977cfb9,"Perform verification using inspection, demonstration, testing, and analysis methods, and document the process using standard formats.",1
7d3c58b5-c941-45a0-9e92-29a79bff0160,546752bb-ab2d-4954-bf1e-b33ed977cfb9,"Merge, migrate, and append data to identify and resolve quality issues during verification.",2
b4556a19-cf71-472a-82f3-97adf928551f,546752bb-ab2d-4954-bf1e-b33ed977cfb9,Design and execute manual or automated sampling and cross-checks to confirm consistency between source and destination systems.,3
3b32bccc-6739-46e8-9d1b-20665d9e2d37,546752bb-ab2d-4954-bf1e-b33ed977cfb9,"Leverage tools such as AI or machine learning for advanced verification, and document post-verification findings.",4
7e632cfc-f68d-4e7c-a310-6f4c37863713,546752bb-ab2d-4954-bf1e-b33ed977cfb9,"Automate verification processes, ensure quality control during data transfers, develop verification tools or code, and apply best practices for ongoing quality assurance.",5
50cc69c7-6289-468a-80a4-3b6cd3c5d6ea,de3d2f78-2966-426f-bd13-3f909153b919,"Perform basic to complex data transformation tasks using tools like Excel, R, SPSS, Stata, SAS, Python, and SQL.",1
9ef95d80-5be6-4316-8e07-20b007a66b5d,de3d2f78-2966-426f-bd13-3f909153b919,"Import, export, merge, reshape, and code datasets, while maintaining clean workflows and proper file organization.",2
c706456e-0fea-407e-a27e-50d96e4392b0,de3d2f78-2966-426f-bd13-3f909153b919,Create metadata files to document how indicators are derived and transformation processes are executed.,3
b4aa8cf2-0501-4303-9916-a2cb60add951,de3d2f78-2966-426f-bd13-3f909153b919,"Apply transformation models (ETL/ELT), manage relational and non-relational databases, and anonymize sensitive data.",4
f6ae14be-4fd7-4458-b29f-a72dd3728447,de3d2f78-2966-426f-bd13-3f909153b919,Execute advanced tasks such as data type conversion and hierarchical data flattening using scripting languages.,5
c0c5fdc2-0302-48d7-9d37-68790ad9d709,de3d2f78-2966-426f-bd13-3f909153b919,"Automate transformation processes, train staff, and develop or adopt best practices and reusable code for efficient, scalable data handling.",6
e5425791-a55e-417b-a4ed-9e70e7d558b8,89e1393d-c901-4791-97de-7f1e5692de4a,"Conduct basic statistical analysis (e.g., averages, dispersion, disease frequency) and qualitative analysis (e.g., content analysis, interviews, focus groups).",1
770cc0be-619c-4e9a-a173-d5803e00ab1d,89e1393d-c901-4791-97de-7f1e5692de4a,"Identify key messages from data, recognize data quality issues, and understand their impact on results.",2
3320cb59-b207-4049-81f4-ebd1a9ffd9fc,89e1393d-c901-4791-97de-7f1e5692de4a,"Create appropriate tables, graphs, and visualizations to present findings clearly and logically.",3
7f345aee-c95f-4deb-adcc-c2c0d5c03e48,89e1393d-c901-4791-97de-7f1e5692de4a,"Select relevant data elements, indicators, and statistical techniques based on context and measurement goals.",4
9d86e792-8d41-47f0-8da4-2534999dff4a,89e1393d-c901-4791-97de-7f1e5692de4a,"Use standard software (e.g., Excel, DHIS2) to analyze and present data; assisting with dashboards and reports.",5
778eff01-68a3-4594-900e-943d0d9e4e9a,89e1393d-c901-4791-97de-7f1e5692de4a,"Leverage advanced tools (e.g., R, SPSS, Python) to automate analysis, visualize trends, and design tailored data products.",6
4c2268a9-8b04-4a2b-b4c7-57839df795a7,89e1393d-c901-4791-97de-7f1e5692de4a,Apply best practices for selecting visual formats and communicate results using accurate terminology and context-specific guidance.,7
c6bea6de-9969-4edc-906d-34a881fe5761,4a16d9f6-b2a9-458d-8bce-aa56be51f821,"Select appropriate diagnostic methods based on data type, research design, and purpose—using both statistical and qualitative techniques.",1
427d43df-bbc2-48f6-bc39-34c153c66ad8,4a16d9f6-b2a9-458d-8bce-aa56be51f821,"Apply univariate tests (e.g., t-tests, chi-square) to detect differences and test hypotheses, and make valid inferences from data to general conditions.",2
c13c12ec-b38f-4089-a1b5-735b2e74a07a,4a16d9f6-b2a9-458d-8bce-aa56be51f821,"Use advanced statistical methods (e.g., regression, ANOVA, survival analysis) and qualitative techniques (e.g., grounded theory, ethnography, rhetorical analysis) to explore complex relationships and identify causal and non-causal factors.",3
005fce10-e066-4561-b382-d572d012d76d,4a16d9f6-b2a9-458d-8bce-aa56be51f821,"Draw accurate conclusions from results, contextualize findings, and apply them to broader scenarios.",4
1923bdc8-4461-4a59-acdb-e3b75c226c74,4a16d9f6-b2a9-458d-8bce-aa56be51f821,Utilize the latest features and tools for enhanced diagnostic insight and methodological rigor.,5
04980470-ab14-4dc6-9b03-26a061d238a6,44c16939-ea1e-4f1b-86ac-e2d878a10cf6,"Apply basic predictive techniques (e.g., arithmetic/geometric projections, linear and logistic regression, decision trees) to forecast trends and segment data.",1
13efa25b-a21f-44d8-be34-6612e6aa6fe4,44c16939-ea1e-4f1b-86ac-e2d878a10cf6,"Prepare and select relevant datasets for analysis, identifying patterns, anomalies, and trends, and clearly communicate assumptions and limitations.",2
4ce93a61-691d-48b5-991b-b28ff001f83b,44c16939-ea1e-4f1b-86ac-e2d878a10cf6,"Design studies that incorporate predictive modeling, and combine multiple datasets for enriched forecasting tasks (e.g., predicting stockouts using immunization data).",3
f649075c-7922-484c-b61f-d4bf630c1843,44c16939-ea1e-4f1b-86ac-e2d878a10cf6,"Use appropriate software tools (e.g., R, Python) and methods to execute accurate regression, classification, and decision tree models.",4
02d01130-e9a8-4d5f-8352-fea9aabddb54,44c16939-ea1e-4f1b-86ac-e2d878a10cf6,"Implement advanced predictive techniques (e.g., machine learning, neural networks, Bayesian analysis, survival analysis) suited to specific health or operational contexts.",5
9daaf0cb-4f43-4f6c-975f-10cf61d7d52a,44c16939-ea1e-4f1b-86ac-e2d878a10cf6,"Develop practical guides that translate complex statistical models into usable tools for real-world applications, such as early warning systems or demand forecasting tools.",6
e44586ce-bd27-427f-ae21-624601cb2cfd,78b8fab7-40cc-45d3-b6bc-8ebb8823f566,Collaborate with external partners by translating health-related needs into data terms and providing relevant guidance and domain-specific input.,1
71bf9e20-d125-449e-b252-675cb7b19a3e,78b8fab7-40cc-45d3-b6bc-8ebb8823f566,Monitor ongoing analysis to ensure alignment with health objectives and priorities.,2
8af419d2-bb2f-46c9-a1d2-7417da112b5f,78b8fab7-40cc-45d3-b6bc-8ebb8823f566,Identify and explore potential opportunities for applying prescriptive analysis within one’s health focus area to inform decisions and optimize outcomes.,3
19886e47-e436-44ef-9994-07a02ae6a493,d4236a23-4b05-4989-8851-bda69dd7d634,Demonstrate deep sector understanding including identifying issues that are amenable to change through data insights.,1
73b0ebc7-388b-4ccc-bd8e-80e7eaa630e4,d4236a23-4b05-4989-8851-bda69dd7d634,Design multi-staged data-driven solutions including collecting business requirements and determining if the issue is amenable to a data-driven solutions. .,2
10381fb8-85a7-4d2a-a037-7c974c9c796c,d4236a23-4b05-4989-8851-bda69dd7d634,Set data science/analytics goals and deliverables for complex projects and to identify key success metric.,3
ec6893d5-dbb8-44eb-8909-e434472dcf1a,d4236a23-4b05-4989-8851-bda69dd7d634,Identify the need for additional data and information,4
946d48af-dd02-4b31-98c2-b4ee54282663,d4236a23-4b05-4989-8851-bda69dd7d634,"Promote access to data, information and evidence",5
3012e6a7-016a-40a1-9ac7-874ad622781b,d4236a23-4b05-4989-8851-bda69dd7d634,"Seek data, information and evidence from a range of sources",6
515731c6-4a4f-4013-8aae-6969c35fdfde,d4236a23-4b05-4989-8851-bda69dd7d634,"Critically appraise the limitations, quality, relevance and significance of data, information and evidence",7
9244b8bd-7567-4874-afde-5be850c1be8d,74a4e126-f170-4733-b34b-e0262ed3e6b4,Demonstrate ability to translate data insights into practice through development of guidelines and other key frameworks.,1
a1854a75-af79-457a-b164-f4391651d215,74a4e126-f170-4733-b34b-e0262ed3e6b4,Demonstrate effective translation of data findings and insights into policies,2
b49461c9-4d69-4825-9ad2-ef3641571ae3,74a4e126-f170-4733-b34b-e0262ed3e6b4,Lead formulation and implementation of policy and strategy using data to guide the general direction.,3
ad480087-5e1f-47f2-a791-6f76b8e61945,74a4e126-f170-4733-b34b-e0262ed3e6b4,"Describe the impact of change management on processes, people, and systems",4
55da9907-3886-4364-b083-b448ca939fcb,74a4e126-f170-4733-b34b-e0262ed3e6b4,"Interpret concepts of change management theories, techniques and leadership",5
1ebad0dc-cf6b-483e-a2e7-c3a37b1a0bbc,58f43370-4b9e-4733-b3dd-db058892b6d2,Maintain awareness of evidence-informed practice,1
a3361ff8-69bc-44cb-8fce-8a7f09d57a6c,58f43370-4b9e-4733-b3dd-db058892b6d2,Integrate current best available evidence into practice,2
504979f2-6188-4f74-bd15-004f50357cd2,58f43370-4b9e-4733-b3dd-db058892b6d2,Promote evidence-informed practice amongst colleagues,3
d64d7f52-c293-4aa9-a98f-946e5151c50b,58f43370-4b9e-4733-b3dd-db058892b6d2,Participate in the generation and application of evidence,4
50bc3a6e-c179-476c-b371-f847e6b381e0,427a3cdd-5a1d-4a8b-87db-ff89b79ccdeb,"Recognize and apply basic and advanced data types, terms, and methods in practical scenarios.",1
127b148f-f177-4e77-a44f-dffdf7c717ff,427a3cdd-5a1d-4a8b-87db-ff89b79ccdeb,"Draw accurate conclusions from data points, graphs, charts, maps, and text, and adapt communication of results for different audiences.",2
de435606-c2d3-494c-994b-647ec4c250cb,427a3cdd-5a1d-4a8b-87db-ff89b79ccdeb,Evaluate the research and analysis processes behind data outputs to identify potential flaws or limitations that may affect conclusions.,3
16d02548-fb1f-4584-b096-57fb35f40908,427a3cdd-5a1d-4a8b-87db-ff89b79ccdeb,Identify data gaps and propose additional data collection needs to strengthen future analysis.,4
833cfa1a-3d3e-4eb5-867b-866b8ac58d94,427a3cdd-5a1d-4a8b-87db-ff89b79ccdeb,"Compare results across similar demographic or health areas to extract insights and lessons, while tailoring messages for decision-makers, technical teams, and field staff.",5
10bc70af-24bc-4244-bf06-eadf16b693a7,8117af5f-8a4e-4f1c-a3de-aa5741808203,Apply core concepts and principles to carry out basic data integration tasks across various contexts.,1
2c41f056-bc8c-4c34-bb84-5e4ecce9f130,8117af5f-8a4e-4f1c-a3de-aa5741808203,Use integrated findings to improve routine practices and inform decision-making.,2
93398db3-eaef-4bbd-9981-7d28d9e49dbe,8117af5f-8a4e-4f1c-a3de-aa5741808203,Identify data requirements for effective integration and assessing the quality of integration to prevent misinterpretation.,3
00e2bebc-5997-4d0c-b9b8-8dfaaf5057cb,8117af5f-8a4e-4f1c-a3de-aa5741808203,"Conduct systematic literature reviews and summarizing findings, and comparing multi-source data to draw well-informed, accurate conclusions.",4
c184eb0b-93b5-44d7-bf53-87227a3bd1b1,5fa54e49-373b-41b6-962f-a52530a24169,"Apply core principles, such as those in the Knowledge-to-Action (KTA) Framework, to ensure insights are purposeful and practical.",1
c45c2436-07cd-4ce2-ac28-d6aa3d1362a2,5fa54e49-373b-41b6-962f-a52530a24169,"Use SMART criteria to develop focused, achievable recommendations from data.",2
aa8cf42c-9dcb-403e-9e87-9825360886d3,5fa54e49-373b-41b6-962f-a52530a24169,"Design strategies to apply insights effectively, drawing on best practices from other contexts or frameworks.",3
b7fca3a4-e149-4b38-8708-65835e757767,5fa54e49-373b-41b6-962f-a52530a24169,Identify weaknesses in insights that could undermine recommendations and refine them accordingly.,4
